document_id,filename,chunk_id,content,page_range,element_types,char_count,created_at
0dbf182b-1320-4076-a9e4-c79fc6937cc7,2.1+Goddu+(539-578)+-+REVIEW1.pdf,128,"Hence,  I  recommend  building  on 
these gains and refocusing on deepening our understanding of the 
commonly  used  functions,  and  perhaps  even  the  less  commonly 
used  functions,  and  their  interactions,  rather  than  attempting  a 
theory of the nature of argument schemes beyond T1 or T2.
Acknowledgements: 

I  thank  numerous  unknown  reviewers  of  this  paper  (and  earlier 
versions  of  this  paper)  along  with  audiences  at  presentations  of 

576  Goddu   

© G.
Informal Logic, Vol.
4 (2021), pp.
shorter versions of this work, but most especially the audience at 
the Ninth ISSA conference in Amsterdam in 2018.
References: 

Blair,  J.
Presumptive  reasoning  /  argument:  An  over-
looked class.
Protosociology 13(1): 46-60.
Blair,  J.",sentences_592-602,"text, paragraph",769,2025-06-27T17:22:34.286922+00:00
0dbf182b-1320-4076-a9e4-c79fc6937cc7,2.1+Goddu+(539-578)+-+REVIEW1.pdf,129,"A  theory  of  normative  reasoning  schemes.
In 
Proceedings of the third OSSA conference: Argumentation at the cen-
tury’s turn, eds.
Hansen, Christopher W.
Tindale, and Elmar 
Sveda.
Catharines, ON: OSSA.
Walton’s argumentation schemes for presump-
tive  reasoning:  A  critique  and  development.
Argumentation  15(4): 
365-379.
Dove, Ian J.
, Nussbaum, E.
In Argumentation and infer-
ence:  Proceedings  of  the  2nd  European  conference  on  argumenta-
tion, Fribourg, eds.
Oswald and D.
Maillat, D, (2): 261-278.
Lon-
don: College Publications.
Garssen,  Bart.
Argumentation  schemes.
In  Crucial  concepts  in 
argumentation theory, ed.
van Eemeren, 81-99.
Amsterdam: 
University Press.
Garssen, Bart.
Recognizing argumentation schemes.
In Studies in 
Pragma-Dialectics,  eds.",sentences_613-623,"text, paragraph",789,2025-06-27T17:22:34.286922+00:00
0dbf182b-1320-4076-a9e4-c79fc6937cc7,2.1+Goddu+(539-578)+-+REVIEW1.pdf,130,"van  Eemeren  and  Rob  Grooten-
dorst, 105-111.
Amsterdam: Sic Sat.
A simple theory of argument schemes.
Proceedings 
of the Ninth Conference of the International Society for the Study of 
Argumentation,  Bart  J  Garssen,  et  al.
):  421-428.
Amsterdam: 
Sic Sat.
On the very concept of an enthymeme.
OSSA Con-
ference Archive 84.
URL: 
<http://scholar.
ca/ossaarchive/OSSA11/papersandcomment
aries/84> 
Hitchcock,  David.
On  reasoning  and  argument.
Cham:  Springer 
International Publishing AG.
Hitchcock,  David.
Does  the  traditional  treatment  of  enthymemes 
rest on a mistake?  Argumentation 12(1): 15-37.
(Reprinted in Hitch-
cock (2017).
Hoppman, Michael J.
Towards a chemical taxonomy for types of 
arguments  and  inferences.",sentences_630-640,"text, paragraph",743,2025-06-27T17:22:34.286922+00:00
0dbf182b-1320-4076-a9e4-c79fc6937cc7,2.1+Goddu+(539-578)+-+REVIEW1.pdf,131,"Argumentation  and  inference:  Proceed-
ings  of  the  2nd  European  conference  on  argumentation,  Fribourg, 

A simple theory of argument schemes  577 
 

© G.
Informal Logic, Vol.
4 (2021), pp.
Oswald  and  D.
Maillat,  D,  (1):  593-605.
London:  College 
Publications.
Katzav,  Joel,  Reed,  Christopher.
On  argumentation  schemes  and 
the  natural  classification  of  arguments.
Argumentation  18(2):  239-
259.
Kienpointner, Manfred.
How to classify arguments.
In Argumenta-
tion illuminated, eds.
van Eemeren, R.
Grootendorst, A.
Blair, and 
C.
Willard, 178-188.
Amsterdam: University Press.
Kienpointner, Manfred.
Thirty years after: Towards a typology of 
argument schemes.",sentences_649-659,"text, paragraph",690,2025-06-27T17:22:34.286922+00:00
0dbf182b-1320-4076-a9e4-c79fc6937cc7,2.1+Goddu+(539-578)+-+REVIEW1.pdf,132,"In  Argumentation  and  inference:  Proceedings  of 
the  2nd  European  conference  on  argumentation,  Fribourg,  eds.
Oswald  and  D.
Maillat,  D,  (1):  543-558.
London:  College  Publica-
tions.
Keller,  Lorraine.
The  metaphysics  of  propositional  constituen-
cy.
Canadian journal of philosophy 43(5–6): 655–678.
Lumer,  Christopher.
Argument  schemes  –  an  epistemological 
approach.
In  Argumentation:  Cognition  &  community.
Proceedings 
of  the  9th  OSSA  conference,  ed.
Frank  Zenker.
CD-ROM,  1-32.
Windsor, ON: OSSA.
Macagno,  Fabrizio.
A  means-end  classification  of  argumentation 
schemes.
In Reflections on theoretical issues in argumentation theo-
ry, eds.
van Eemeren and B.
Garssen, 183-201.
Cham: Springer.
Macagno,  Fabrizio.",sentences_670-680,"text, paragraph",764,2025-06-27T17:22:34.286922+00:00
0dbf182b-1320-4076-a9e4-c79fc6937cc7,2.1+Goddu+(539-578)+-+REVIEW1.pdf,133,"Classifying  and  combining  argumentation 
schemes  for  representing  real  arguments.
In  Argumentation  and  in-
ference: Proceedings of the 2nd European conference on argumenta-
tion, Fribourg, eds.
Oswald and D.
Maillat, D, (2): 559-576.
Lon-
don: College Publications.
Pinto, Robert C.
Commentary on C.
Reed and D.
Walton ‘Argu-
mentation  schemes  in  argument-as-process  and  argument-as-
product.
’ In Informal Logic at 25: Proceedings of the Windsor con-
ference,  Eds.
Blair,  D.
Hansen,  R.
Johnson  and 
C.
Tindale,  Windsor,  ON:  OSSA.
URL: 
<https://scholar.
ca/ossaarchive/OSSA5/papersandcomment
aries/76/> 
Wagemans, Jean H.
Assertoric syllogistic and the periodic table 
of  arguments.",sentences_687-697,"text, table",710,2025-06-27T17:22:34.286922+00:00
0dbf182b-1320-4076-a9e4-c79fc6937cc7,2.1+Goddu+(539-578)+-+REVIEW1.pdf,134,"In  Argumentation  and  inference:  Proceedings  of  the 
2nd  European  conference  on  argumentation,  Fribourg,  eds.
Os-
wald and D.
Maillat, D, (1): 577-591.
London: College Publications.
Walton,  Douglas  N.
Reed  and  F.
Argumentation 
schemes.
Cambridge:  Cambridge University Press.
578  Goddu   

© G.
Informal Logic, Vol.
4 (2021), pp.
Walton,  Douglas  N.
,  Christopher  Reed.
Argumentation  schemes 
and  enthymemes.
Synthese,  145(3):  339–370.
URL: 
<http://doi.
1007/s11229-005-6198-x> 
Walton,  Douglas  N.
Argument  schemes  for  presumptive  reason-
ing.
Mahwah: Lawrence Erlbaum.
Walton,  Douglas  N.
,  Godden,  David.
The  nature  and  status  of 
critical questions.
In The uses of argument: Proceedings of a confer-
ence at McMaster University, ed.
Hitchcock, 476-484.",sentences_711-721,"text, paragraph",796,2025-06-27T17:22:34.286922+00:00
0dbf182b-1320-4076-a9e4-c79fc6937cc7,2.1+Goddu+(539-578)+-+REVIEW1.pdf,135,"Hamilton, 
Ontario: OSSA.
Walton,  Douglas  N.
,  Godden,  David.
Advances  in  the  theory  of 
argumentation schemes and critical questions.
Informal logic, 27(3): 
276-292.
Wyner, Adam.
A functional perspective on argumentation 
  schemes.
Argument & computation 7(2-3): 113-133.",final_chunk_135,text,282,2025-06-27T17:22:34.286922+00:00
9a022532-f3dc-4224-a7f6-567bdafca4e0,_OceanofPDF.com_The_Sports_Franchise_Game_-_Kenneth_L_Shropshire.pdf,1,"The Sports Franchise Game

This page intentionally left blank 

The Sports Franchise
Game

Cities in Pursuit of Sports Franchises,
Events, Stadiums, and Arenas

Kenneth L.
Shropshire

With a Foreword by Mayor Sharon Pratt Kelly

University of Pennsylvania Press

Philadelphia

Copyright © 1995 by the University of Pennsylvania Press
All rights reserved
Printed in the United States of America

Library of Congress Cataloging-in-Publication Data
Shropshire, Kenneth L.
The sports franchise game: cities in pursuit of sports franchises, events, stadiums, and
arenas / Kenneth L.
Shropshire ; with a foreword by Sharon Pratt Kelly.
Includes bibliographical references and index.
ISBN 0-8122-3121-X
1.
Sports franchises- United States.
Sports franchises-Economic aspects- United
States.",sentences_0-8,"text, paragraph",784,2025-06-27T17:19:51.074392+00:00
9a022532-f3dc-4224-a7f6-567bdafca4e0,_OceanofPDF.com_The_Sports_Franchise_Game_-_Kenneth_L_Shropshire.pdf,2,"Sports franchises-Social aspects- United States.
Cities and towns-
United States-Social conditions.
S57 1995
338.
4'3796-dc20 94-46405
CIP

In memory of my father,
C LA U 0 IUS N.
SH R0 PSH IRE, JR.
Now you will not swell the route
Of lads that wore their honors out,
Runners whom renown outran
And the name died before the man.
Housman, IIA Shropshire Lad""

This page intentionally left blank 

Contents

List of Tables ix

Foreword xi

Acknowledgments xiii

Introduction 1

1 The Sports Franchise Game 7

2 Impact Studies and Other Quantitative Analyses:
Inconclusive Conclusions 13

3 The Philadelphia v.",sentences_5-15,"text, table",607,2025-06-27T17:19:51.074392+00:00
9a022532-f3dc-4224-a7f6-567bdafca4e0,_OceanofPDF.com_The_Sports_Franchise_Game_-_Kenneth_L_Shropshire.pdf,3,"Camden Story 20

4 Shifts in the Bay Area, Part 1: San Francisco 27

5 Shifts in the Bay Area, Part 2: Oakland 36

6 The Field-of-Dreams Approach: Baltimore and
Indianapolis 46

7 Washington, D.
: Longing for the Senators 52

8 Putting the Pursuit into Perspective: The Value of Sports 61

Notes 73

Index 97

This page intentionally left blank 

Tables

1.
Sports Facility Construction Planned or Underway
2.
Net Accumulated Value of Stadium Investments
3.
Major League Expansion
 2
17
54

This page intentionally left blank 

Foreword

The movement of teams in professional sports is often referred to as the
""sports franchise game.
"" To mayors of major cities across the country,
the efforts to keep or obtain a professional sports franchise is no game.",sentences_11-21,"text, table",756,2025-06-27T17:19:51.074392+00:00
9a022532-f3dc-4224-a7f6-567bdafca4e0,_OceanofPDF.com_The_Sports_Franchise_Game_-_Kenneth_L_Shropshire.pdf,4,"The District of Columbia at various times has been involved in two major
sports-related struggles-to keep the Redskins playing within the Dis-
trict and to keep alert to the possibility of obtaining a baseball franchise
to replace the twice-departed Senators.
What we are keenly aware of, and what Professor Shropshire addresses
in this book, is that a professional sports franchise is no longer the finan-
cial panacea for what ails a city.
We can no longer pay any price to call a
professional sports franchise our own because an often extraordinarily
high price is what the owners of America's sports franchises are demand-
ing.
If we do not pay the price they demand, they tell us they will move
to the suburbs or to another city.",sentences_15-25,"text, paragraph",734,2025-06-27T17:19:51.074392+00:00
9a022532-f3dc-4224-a7f6-567bdafca4e0,_OceanofPDF.com_The_Sports_Franchise_Game_-_Kenneth_L_Shropshire.pdf,5,"The unpopular decision not to give in to the tremendous demands of
some owners of sports franchises is the type of difficult decision that I
had to grapple with during my tenure as mayor of Washington, D.
Our
cities today are confronted with a myriad of problems and have only lim-
ited financial resources to allocate.
Our priorities must be readjusted.
This concise book causes the reader to take a step back and to re-
consider sport-related expenditures.
It also raises the issue of the social
obligation that some owners may find that they have for America's inner
cities.
The mayors of American cities are confronted with a prisoner's di-
lemma of sorts.
If no mayor succumbs to the demands of a franchise
shopping for a new home then the teams will stay where they are.",sentences_22-32,"text, paragraph",776,2025-06-27T17:19:51.074392+00:00
9a022532-f3dc-4224-a7f6-567bdafca4e0,_OceanofPDF.com_The_Sports_Franchise_Game_-_Kenneth_L_Shropshire.pdf,6,"This,
however, is unlikely to happen because if Mayor A is not willing to pay
the price, Mayor B may think it is advantageous to open up the city's
wallet.
Then to protect his or her interest, Mayor A often ends up paying
the demanded price.
xII Foreword

I do love sports.
The presence of a team within the city limits is
important.
My father is one of the lucky season ticket holders to the
Washington Redskins.
My husband has been involved in a number of
sports-related business ventures.
I have a strong belief that sports should
continue to be an important feature of Washington, D.
, just as is our
nation's government.
I certainly do not agree with all that is presented in this work.",sentences_31-41,"text, paragraph",691,2025-06-27T17:19:51.074392+00:00
9a022532-f3dc-4224-a7f6-567bdafca4e0,_OceanofPDF.com_The_Sports_Franchise_Game_-_Kenneth_L_Shropshire.pdf,7,"But
probably the most important thrust of the book, which I wholeheartedly
agree with, is the need to rethink our priorities when it comes to spend-
ing on sports.
Public monies should be used for the maximum benefit of
all, not just those who happen to be sports fans and can afford to attend
the games.
It is the duty of civic leaders to protect the interests of all of
their citizens.
Mayor Sharon Pratt Kelly
Washington, D.
Acknowledgments

Several people, in various ways, helped in the writing of this book.",sentences_36-46,"text, paragraph",513,2025-06-27T17:19:51.074392+00:00
9a022532-f3dc-4224-a7f6-567bdafca4e0,_OceanofPDF.com_The_Sports_Franchise_Game_-_Kenneth_L_Shropshire.pdf,8,"A list
that may inadvertently exclude some of the most important contribu-
tors includes Natalia Bragilevskaya, Mark Brantt, Peter Bynoe, Maneesh
Chawla, Robert Digisi, Tamara English, Peter Faust, Gene Ferguson,
James Gray, Marty Greenberg, Rae Hall-Goodman, Carl Hirsh, Diane
Hovencamp, Valerie Jarret, Michael Jones, Mayor Sharon Pratt Kelly,
Roslyn Levine, Karol Mason, Rich Nichols, Eric Orts, Andrew Sankin,
Joe Sedlak, Ed Shils, Bill White, and Terrie Williams.
Special acknowledgment goes to the National Sports Law Institute of
Marquette University Law School for providing me copies or summaries
of nearly seventy stadium and arena leases.
Thanks also to the Wharton Real Estate Center for providing the initial
research funding for this work.",sentences_39-49,"text, paragraph",753,2025-06-27T17:19:51.074392+00:00
